SK_ID_CURR,TARGET
174206,0.032734655
174207,0.043535825
174211,0.12689061
174239,0.066835344
174260,0.10655068
174261,0.038948894
174262,0.31553295
174264,0.03577229
174271,0.15198874
174275,0.19407761
174277,0.120204434
174286,0.036947824
174301,0.038768284
174312,0.08015411
174314,0.064731926
174322,0.12744987
174323,0.05570017
174325,0.06009776
174326,0.06989455
174327,0.105728656
174334,0.069734074
174360,0.089158274
174362,0.12493998
174367,0.027699402
174371,0.023689907
174372,0.08406796
174384,0.020555092
174390,0.06917273
174391,0.024517026
174396,0.037739027
174412,0.12212085
174423,0.14577255
174428,0.071943045
174429,0.25270873
174438,0.051718943
174481,0.07650319
174483,0.068594545
174484,0.03788099
174485,0.30473596
174488,0.09248843
174497,0.026297899
174509,0.052870214
174513,0.064615786
174514,0.21780893
174520,0.08554579
174526,0.06966149
174532,0.021124506
174536,0.10265367
174537,0.06481766
174538,0.14650837
174539,0.19584495
174540,0.04527739
174549,0.051058333
174551,0.036563084
174563,0.20886865
174574,0.13289003
174575,0.16690764
174586,0.021629369
174590,0.059503492
174606,0.12962535
174607,0.07878123
174609,0.03600605
174610,0.0762279
174630,0.14896564
174631,0.019986352
174661,0.060509562
174665,0.029486245
174666,0.028373806
174677,0.022716466
174690,0.02379172
174700,0.05158312
174702,0.035765186
174703,0.026902378
174713,0.054609284
174721,0.054282323
174726,0.033180624
174729,0.0828194
174741,0.033301663
174742,0.119266465
174754,0.0491627
174757,0.027405426
174782,0.27531052
174795,0.08931218
174805,0.05710139
174806,0.03413971
174809,0.037226308
174810,0.029488323
174829,0.016722186
174830,0.041847736
174832,0.045050588
174836,0.069723815
174839,0.028304514
174843,0.033706546
174854,0.09079186
174861,0.072237454
174863,0.044769045
174867,0.029824989
174871,0.07770255
174887,0.05868493
174890,0.05750969
174897,0.020526474
174901,0.21562846
174903,0.02913253
174912,0.09045722
174913,0.048892666
174920,0.20232214
174922,0.25529626
174924,0.09850812
174925,0.04620411
174928,0.026331626
174938,0.1550158
174939,0.03056506
174943,0.03285153
174950,0.05754618
174954,0.023088038
174955,0.061408482
174957,0.064847566
174965,0.078358725
174966,0.09688076
174967,0.03315576
174977,0.22086385
174983,0.05846472
174986,0.09094336
174987,0.041893702
175012,0.034815293
175015,0.087411076
175025,0.042122904
175027,0.090295054
175029,0.023352737
175056,0.39178935
175075,0.085044354
175081,0.121319994
175097,0.07676441
175128,0.046090912
175129,0.030011442
175138,0.06736779
175169,0.073212914
175183,0.055690728
175211,0.063431844
175212,0.12279905
175215,0.037897356
175223,0.07706355
175225,0.022609802
175233,0.048311204
175250,0.03446169
175253,0.029014168
175257,0.040298056
175260,0.026642542
175261,0.033877645
175264,0.025636131
175284,0.13071959
175288,0.023128312
175295,0.051886257
175309,0.07820983
175310,0.074716344
175313,0.10160951
175334,0.041145004
175337,0.019725522
175346,0.018982982
175347,0.050637264
175349,0.13020773
175350,0.060757793
175351,0.09787879
175367,0.12492381
175369,0.047180332
175371,0.08093306
175372,0.06511016
175392,0.13703436
175400,0.07145301
175402,0.04070215
175403,0.10881407
175407,0.14659317
175408,0.020420162
175414,0.04161022
175431,0.030415922
175435,0.06505795
175442,0.042977806
175454,0.04730284
175456,0.06927252
175457,0.032939855
175464,0.045325264
175465,0.047522698
175477,0.055396184
175488,0.049746323
175495,0.09493063
175499,0.14330697
175500,0.079523794
175515,0.15913934
175519,0.024947735
175520,0.021100476
175531,0.029906843
175534,0.020491105
175543,0.15664367
175566,0.07863291
175568,0.086069055
175573,0.06514303
175574,0.08311657
175576,0.040471073
175591,0.03805012
175593,0.09997172
175605,0.11769116
175609,0.037504576
175617,0.019796675
175624,0.1329384
175629,0.062901765
175633,0.030056022
175645,0.25939175
175649,0.013431356
175650,0.03648279
175653,0.054235235
175659,0.03608371
175660,0.0348568
175661,0.04539457
175664,0.04137649
175665,0.067527115
175677,0.053746246
175682,0.12073242
175684,0.05822286
175687,0.054216955
175690,0.04369658
175706,0.062542774
175722,0.07094183
175724,0.03253746
175730,0.17918892
175731,0.033479348
175737,0.049591392
175743,0.16177094
175745,0.12513152
175758,0.05756757
175768,0.020994073
175769,0.1286263
175773,0.048019983
175775,0.053621344
175794,0.06853113
175798,0.057937928
175809,0.12883401
175818,0.057795405
175830,0.038626414
175835,0.018203054
175840,0.18153621
175864,0.06926672
175875,0.039120894
175890,0.044944793
175892,0.029336823
175914,0.061938833
175930,0.097637184
175935,0.04967511
175955,0.039303873
175958,0.08224484
175959,0.03448193
175960,0.061432004
175964,0.053120803
175968,0.019341974
175986,0.04018665
175987,0.04475419
175997,0.06529483
175998,0.24375223
176003,0.046837136
176004,0.15533003
176021,0.030438483
176034,0.034502335
176035,0.083329976
176043,0.112856045
176045,0.03253209
176051,0.084395304
176052,0.047260985
176059,0.059380647
176067,0.042039126
176073,0.123508886
176076,0.023728201
176077,0.01675566
176085,0.02803002
176088,0.051332828
176095,0.13252395
176118,0.115813375
176129,0.0878726
176177,0.03264068
176183,0.026314735
176206,0.13298999
176218,0.053040955
176240,0.042456813
176253,0.015940128
176260,0.25249586
176275,0.036492996
176285,0.032699104
176288,0.09109381
176289,0.12301541
176290,0.06840938
176297,0.029987201
176300,0.25933915
176301,0.057405207
176319,0.061120942
176322,0.03705782
176337,0.021997862
176346,0.066451065
176347,0.11981814
176352,0.09363716
176358,0.044034995
176359,0.12509586
176365,0.08788712
176371,0.04125087
176403,0.06958892
176419,0.017470768
176428,0.021746209
176429,0.21318884
176430,0.06627994
176432,0.035430875
176437,0.15064207
176440,0.06010102
176441,0.27779853
176450,0.0703825
176454,0.086055614
176459,0.03787972
176460,0.12856022
176467,0.14398947
176472,0.1259452
176482,0.059386324
176483,0.48301855
176486,0.04910117
176487,0.12445217
176494,0.02444588
176497,0.02932006
176500,0.042762194
176509,0.08889314
176511,0.06729902
176512,0.066351786
176522,0.03196164
176525,0.05722535
176526,0.20792356
176537,0.060652748
176538,0.04562105
176572,0.034857314
176573,0.038637962
176574,0.20208137
176579,0.038552865
176580,0.04799768
176592,0.21080074
176601,0.040106647
176603,0.091815695
176605,0.08125706
176606,0.052650116
176615,0.043197237
176620,0.031414423
176634,0.17424744
176635,0.023033299
176638,0.019579552
176639,0.040256806
176641,0.16669486
176661,0.030145459
176668,0.14342175
176669,0.108942226
176683,0.102341436
176688,0.075023584
176700,0.058886174
176702,0.050590992
176705,0.06947493
176709,0.057528064
176710,0.113100015
176720,0.108965605
176726,0.016077427
176731,0.0862749
176732,0.14825745
176733,0.027829003
176734,0.043881916
176736,0.04793301
176741,0.05302647
176756,0.023742707
176785,0.024382891
176790,0.06557984
176793,0.04277414
176820,0.0724484
176827,0.026497781
176828,0.02422427
176839,0.17441119
176848,0.03403026
176850,0.1717452
176853,0.026822852
176866,0.019700909
176867,0.0433576
176875,0.055131525
176883,0.25276524
176888,0.20157221
176890,0.09400312
176898,0.21728833
176917,0.08150003
176925,0.08066505
176929,0.024923975
176934,0.07195321
176938,0.12639377
176953,0.09285838
176957,0.06570754
176970,0.024266932
176997,0.060377594
177029,0.05662264
177030,0.021405589
177031,0.043589205
177032,0.10451958
177047,0.068080656
177048,0.03379521
177051,0.06127451
177055,0.038535032
177060,0.027292285
177064,0.11686036
177065,0.0199714
177069,0.12845822
177076,0.070034236
177085,0.04412841
177087,0.082705736
177105,0.12224776
177126,0.05877533
177133,0.051015493
177141,0.02698429
177146,0.06667578
177156,0.21862814
177179,0.03089872
177187,0.3637817
177192,0.21096581
177203,0.054655775
177228,0.07012057
177229,0.13445655
177249,0.052446008
177250,0.27620924
177253,0.036777064
177260,0.0449019
177262,0.10751241
177270,0.0380451
177275,0.101263225
177284,0.061900213
177285,0.08838197
177314,0.14271548
177319,0.12838824
177325,0.024013361
177327,0.092740186
177339,0.19526808
177344,0.1714675
177378,0.06539736
177384,0.09317424
177385,0.026297698
177386,0.030530874
177387,0.07096526
177405,0.0641052
177423,0.07962011
177424,0.020885322
177425,0.05587798
177430,0.050621472
177435,0.14784008
177447,0.032707
177448,0.034624856
177449,0.04458407
177451,0.05389805
177460,0.39213264
177479,0.05666123
177489,0.057773348
177504,0.028140562
177505,0.15823284
177511,0.11102128
177524,0.09188138
177526,0.060067788
177535,0.027473971
177558,0.04726444
177562,0.10724907
177569,0.04906464
177579,0.032494932
177580,0.026757687
177583,0.03793585
177584,0.11764207
177585,0.15459706
177605,0.07257177
177606,0.03022699
177618,0.1428984
177639,0.32732022
177649,0.027369589
177656,0.023997927
177657,0.07818025
177661,0.08069925
177665,0.045761716
177669,0.0957581
177680,0.14661033
177688,0.26150584
177689,0.0494288
177694,0.038900454
177696,0.09342554
177700,0.027170757
177705,0.03342139
177710,0.032160483
177720,0.031495497
177728,0.05045874
177729,0.10393011
177731,0.03638613
177733,0.1384959
177749,0.048737157
177751,0.037236232
177767,0.080356345
177776,0.04276763
177780,0.39480627
177783,0.030778812
177785,0.066986725
177791,0.035598036
177797,0.068343654
177798,0.029218454
177799,0.026985472
177802,0.036609624
177803,0.031343143
177805,0.015199031
177820,0.028148057
177824,0.034355856
177825,0.078188464
177829,0.040503826
177839,0.04498431
177861,0.020326324
177865,0.048141412
177867,0.011566138
177875,0.14055234
177876,0.24607834
177878,0.13388665
177883,0.047695074
177886,0.017176483
177891,0.22154003
177892,0.0739782
177902,0.035106465
177904,0.075661995
177931,0.069271885
177939,0.040488485
177944,0.08700294
177946,0.24698037
177959,0.09171751
177977,0.13684772
177992,0.07103996
177993,0.1064399
178005,0.07641298
178008,0.20038119
178009,0.05027314
178012,0.21134032
178015,0.03508108
178018,0.059104566
178037,0.082474925
178050,0.044877235
178058,0.120837346
178060,0.034926593
178064,0.22543031
178074,0.04524199
178077,0.23867942
178094,0.022880115
178095,0.14923017
178096,0.12696081
178107,0.12234487
178117,0.025015993
178146,0.018644726
178154,0.05591974
178160,0.046289682
178164,0.043815702
178172,0.019914443
178174,0.10853133
178182,0.1448172
178184,0.14954112
178196,0.06490101
178223,0.12306174
178225,0.07313209
178226,0.12821211
178240,0.23844984
178242,0.051252916
178250,0.12722066
178268,0.03143472
178282,0.034751263
178285,0.27702677
178288,0.043572444
178290,0.015238951
178295,0.040932626
178312,0.054592468
178317,0.02672552
178342,0.22314829
178343,0.042147133
178344,0.055953067
178346,0.035496354
178353,0.1984559
178356,0.2738552
178358,0.033058364
178359,0.11174245
178362,0.27277347
178380,0.036191322
178387,0.047967162
178391,0.109854154
178395,0.055542037
178408,0.1536833
178415,0.033570223
178421,0.032845326
178424,0.12877294
178428,0.035422884
178432,0.035287738
178433,0.10100966
178436,0.044700842
178442,0.020663997
178453,0.018131286
178459,0.04552242
178467,0.052960277
178472,0.09046293
178491,0.027994381
178499,0.044294372
178504,0.094881415
178506,0.071568735
178509,0.02854256
178517,0.027824469
178525,0.0658959
178530,0.057389937
178531,0.0737962
178537,0.03302396
178553,0.10507702
178557,0.02872573
178565,0.04239407
178566,0.05852255
178579,0.021080382
178586,0.07807352
178589,0.044319034
178592,0.06274862
178610,0.017409207
178620,0.06486155
178621,0.023279062
178622,0.08096773
178643,0.023735072
178665,0.053111263
178671,0.03332053
178675,0.019501688
178692,0.06250005
178722,0.04100559
178723,0.075349025
178726,0.04979173
178731,0.18560155
178737,0.036857642
178739,0.1255345
178745,0.03211131
178766,0.05038626
178771,0.096239485
178775,0.06321694
178785,0.06019458
178789,0.083697334
178790,0.053364005
178792,0.081412464
178804,0.053495932
178817,0.17668732
178821,0.05587628
178825,0.05799643
178830,0.051473953
178831,0.088317834
178832,0.06521686
178847,0.068169795
178853,0.045751754
178856,0.03910225
178867,0.030252123
178868,0.038389836
178881,0.043913886
178887,0.046644326
178888,0.12481936
178908,0.034611534
178909,0.029906282
178942,0.108392194
178943,0.37655336
178946,0.039150715
178947,0.27853277
178950,0.13125287
178958,0.095421016
178976,0.022040399
178986,0.026767803
178989,0.02027737
178995,0.11828219
178996,0.071947046
179006,0.07830024
179025,0.047136962
179034,0.041694075
179038,0.26686484
179043,0.03360617
179050,0.0310924
179051,0.046148643
179076,0.23113386
179077,0.046439793
179091,0.040456433
179092,0.053894643
179111,0.092061765
179128,0.07264549
179132,0.05715832
179137,0.04320501
179138,0.07591978
179146,0.09739834
179148,0.064462714
179149,0.0383246
179150,0.027950138
179155,0.034229867
179164,0.03172768
179177,0.021154033
179178,0.036270835
179182,0.13566415
179184,0.031774417
179186,0.19218329
179191,0.1002584
179194,0.09492766
179201,0.11611739
179210,0.027593406
179211,0.039658993
179212,0.13460927
179216,0.089375116
179229,0.032931454
179235,0.041484185
179236,0.09093201
179241,0.1167588
179244,0.03689622
179249,0.055539638
179256,0.32875508
179260,0.08434141
179262,0.2014308
179264,0.15305284
179268,0.07625069
179272,0.051912654
179280,0.037106816
179287,0.019788086
179288,0.031251714
179290,0.022956446
179295,0.051501706
179298,0.041145433
179306,0.070204325
179307,0.04219641
179310,0.13394167
179314,0.028613493
179317,0.048410792
179319,0.07207327
179327,0.053489376
179336,0.05938588
179342,0.026052427
179344,0.17100328
179347,0.018299311
179357,0.02215936
179368,0.1295154
179413,0.043062985
179425,0.13871439
179435,0.044546355
179447,0.042534523
179449,0.029076727
179458,0.06447538
179460,0.0429365
179475,0.18901505
179486,0.08911698
179493,0.040483188
179499,0.07097205
179501,0.037180092
179508,0.039819557
179511,0.045096263
179513,0.08652695
179519,0.08000758
179537,0.039057784
179550,0.03796779
179559,0.049847238
179560,0.042302467
179578,0.029847456
179583,0.038733922
179590,0.025328858
179597,0.02206528
179599,0.02568435
179602,0.15005867
179609,0.028314678
179621,0.11406169
179624,0.04562855
179625,0.019795941
179630,0.06574994
179640,0.10729757
179641,0.028473709
179644,0.02941965
179649,0.037582047
179650,0.17144357
179652,0.09248471
179653,0.028878722
179660,0.054162722
179662,0.05004515
179673,0.1949186
179678,0.06679702
179679,0.1032959
179686,0.020521587
179721,0.03130511
179733,0.06672078
179736,0.0761754
179737,0.0107596945
179748,0.067306854
179750,0.1282382
179751,0.034777515
179752,0.15636855
179753,0.10327388
179765,0.036309775
179768,0.033338692
179798,0.031643905
179827,0.08116532
179837,0.025850268
179838,0.04339368
179851,0.11109484
179868,0.15790403
179875,0.03981446
179876,0.04119725
179882,0.062214375
179883,0.032569207
179894,0.039641075
179905,0.060832918
179907,0.07887252
179919,0.054267105
179926,0.018440688
179936,0.1110751
179941,0.0815109
179945,0.10113983
179951,0.06461252
179960,0.070350304
179967,0.025972968
179980,0.11343229
179985,0.11933557
179997,0.06032599
180001,0.26000518
180007,0.06392332
180011,0.27177376
180017,0.024270637
180027,0.03799319
180033,0.11590735
180036,0.25955272
180037,0.072234616
180041,0.28574944
180042,0.13237508
180050,0.15256336
180059,0.016089236
180066,0.0505917
180067,0.10886051
180085,0.02630326
180092,0.038836177
180099,0.058904957
180101,0.16099797
180115,0.12474666
180122,0.067529365
180126,0.0681448
180127,0.030730715
180140,0.06627483
180141,0.043035064
180158,0.079671524
180163,0.13820094
180178,0.027171519
180189,0.014362302
180198,0.11075111
180201,0.060460526
180202,0.11470314
180209,0.21629435
180239,0.17396899
180244,0.03134916
180270,0.021824718
180271,0.029535118
180286,0.014888302
180287,0.035882633
180291,0.06958757
180293,0.020905267
180296,0.05505608
180297,0.043070976
180305,0.049897943
180318,0.083849885
180319,0.04692755
180322,0.03209636
180323,0.04294877
180331,0.037453264
180365,0.024711344
180368,0.07563928
180369,0.07770258
180382,0.064529
180387,0.024199523
180388,0.14802134
180389,0.020567566
180398,0.05448888
180399,0.020833867
180402,0.11063575
180406,0.060971767
180407,0.042613268
180408,0.09073842
180413,0.041984987
180416,0.07320011
180420,0.02778321
180429,0.26763198
180430,0.34019938
180431,0.03221589
180438,0.029455516
180441,0.061830293
180448,0.08828069
180453,0.030005118
180478,0.16159476
180480,0.033271126
180510,0.032656502
180524,0.078746684
180534,0.05566057
180537,0.23191662
180545,0.025760092
180550,0.08460174
180559,0.013130517
180583,0.023322003
180587,0.02851287
180594,0.04853691
180597,0.0937793
180598,0.11886889
180599,0.16791159
180601,0.20727246
180624,0.35470402
180625,0.44325772
180634,0.03480378
180647,0.026431156
180652,0.03905692
180656,0.12126807
180664,0.07989555
180666,0.14054681
180674,0.041574135
180679,0.05596956
180685,0.1650682
180692,0.09146998
180698,0.07745126
180699,0.056454435
180700,0.031640608
180702,0.057411246
180710,0.045675766
180736,0.025437774
180739,0.13817817
180741,0.09047206
180743,0.28794652
180747,0.022433706
180754,0.057964727
180755,0.014629693
180756,0.030888664
180768,0.026261408
180773,0.041938897
180775,0.024497172
180784,0.18182862
180787,0.059634775
180795,0.059329893
180796,0.12781172
180799,0.024778726
180811,0.09542702
180813,0.04140576
180827,0.075922035
180828,0.042836193
180833,0.11365073
180834,0.03931149
180847,0.06635063
180852,0.16392124
180853,0.04389756
180854,0.04497188
180855,0.1093406
180856,0.10261967
180858,0.0168133
180859,0.20473781
180867,0.03007221
180868,0.028667498
180872,0.045901343
180873,0.1185666
180874,0.12091856
180875,0.08416169
180878,0.061458938
180888,0.022912242
180889,0.06261515
180891,0.034121
180902,0.027919792
180907,0.2064569
180913,0.039734267
180916,0.059298683
180954,0.028432706
180962,0.03705213
180963,0.03370412
180967,0.13825287
180971,0.16536447
180975,0.046393644
180985,0.113777146
180991,0.056663398
181009,0.043211486
181012,0.017786395
181015,0.11705536
181034,0.03452713
181064,0.044942703
181071,0.07843178
181083,0.053202882
181084,0.036898557
181085,0.045729984
181088,0.045473613
181098,0.18300581
181110,0.23669834
181111,0.076988496
181112,0.017460857
181114,0.084212884
181117,0.073672526
181157,0.039425425
181160,0.07077334
181161,0.042735383
181165,0.060335126
181179,0.35647076
181186,0.034649696
181196,0.10266649
181197,0.31287232
181204,0.05625861
181213,0.05034943
181214,0.31247503
181221,0.10219786
181224,0.01865542
181226,0.057034973
181236,0.1780295
181256,0.2549204
181257,0.031853326
181279,0.059751272
181282,0.059764322
181285,0.1163601
181288,0.03430106
181289,0.1431824
181290,0.04631224
181298,0.063277945
181299,0.06500322
181307,0.021198917
181312,0.12376312
181318,0.13128762
181322,0.04106255
181338,0.09429803
181340,0.036633033
181342,0.027436297
181344,0.04507765
181350,0.08452407
181373,0.11639646
181374,0.12217589
181375,0.03783552
181379,0.28188473
181381,0.07222808
181385,0.19635184
181388,0.027022304
181392,0.04555362
181393,0.14339471
181425,0.022129849
181465,0.058307633
181481,0.10185933
181484,0.10976011
181494,0.07483842
181501,0.026829768
181507,0.032459695
181521,0.07928792
181524,0.041593906
181538,0.25159773
181540,0.038264096
181547,0.16297576
181551,0.09843633
181555,0.08925839
181561,0.08926708
181564,0.021701822
181567,0.09625003
181599,0.03356951
181602,0.35763544
181612,0.06625807
181613,0.09645892
181615,0.11568911
181621,0.08537419
181622,0.1257169
181629,0.034163225
181630,0.0191196
181633,0.07148681
181635,0.117186315
181641,0.02618045
181643,0.17793687
181644,0.09650881
181649,0.06921879
181659,0.03186902
181660,0.03522696
181665,0.15597685
181666,0.04523548
181672,0.044267774
181682,0.12979165
181693,0.07292189
181697,0.07928878
181703,0.05621595
181704,0.06467251
181720,0.052397028
181722,0.10060541
181732,0.093129225
181733,0.061212942
181736,0.04918738
181737,0.047001887
181747,0.110303305
181758,0.09677223
181764,0.054592445
181770,0.10679016
181774,0.23465131
181783,0.1839186
181788,0.039782353
181789,0.07790924
181804,0.048295926
181809,0.03806919
181821,0.042780194
181836,0.031836014
181863,0.02546174
181867,0.037582602
181868,0.102034695
181871,0.063538544
181904,0.16115299
181931,0.05151042
181932,0.06497555
181941,0.08205475
181944,0.0923944
181958,0.20705968
181971,0.043979067
181986,0.021819714
182002,0.058750145
182007,0.035520777
182012,0.039066806
182022,0.037226744
182031,0.066626444
182050,0.07957657
182053,0.12928991
182071,0.08053981
182072,0.114131615
182073,0.07845069
182102,0.04225637
182106,0.030282168
182116,0.0201324
182117,0.080115676
182118,0.023663245
182124,0.06602948
182125,0.074914396
182145,0.039637476
182150,0.0785183
182154,0.02105767
182167,0.10578908
182179,0.08186513
182181,0.06720932
182183,0.025280602
182218,0.047338523
182225,0.034676693
182226,0.059660934
182266,0.08159235
182272,0.047118086
182275,0.048475213
182295,0.10788095
182305,0.0140227135
182312,0.06337431
182313,0.04511825
182327,0.02436442
182337,0.05555981
182340,0.021348465
182341,0.10412355
182342,0.030911056
182345,0.06262297
182353,0.023324555
182355,0.022374155
182371,0.029508343
182376,0.020962033
182381,0.03631393
182382,0.028742341
182384,0.04898746
182387,0.10357176
182412,0.07603286
182419,0.12539895
182432,0.05035163
182438,0.05882956
182448,0.20677973
182450,0.07411272
182465,0.03711591
182468,0.017670657
182474,0.064432815
182483,0.06683469
182484,0.06548228
182485,0.020895237
182486,0.05178566
182489,0.25353673
182500,0.093274824
182501,0.030769512
182504,0.14673819
182514,0.036118604
182524,0.066779196
182525,0.12474945
182533,0.036688983
182536,0.14826776
182539,0.054062314
182550,0.042481482
182553,0.047683075
182568,0.05701848
182571,0.022911418
182573,0.06491749
182580,0.056417506
182615,0.04550712
182618,0.042460565
182624,0.021751992
182644,0.05637457
182686,0.34067023
182687,0.04949446
182695,0.2784036
182718,0.0668205
182726,0.038360126
182735,0.03955028
182742,0.08281695
182747,0.05245913
182748,0.046957318
182752,0.03985302
182761,0.1972018
182800,0.041202657
182802,0.061309014
182807,0.10363489
182816,0.1289013
182818,0.052456092
182826,0.03251199
182836,0.021278199
182840,0.1628666
182841,0.044551194
182846,0.049327325
182862,0.09360053
182864,0.059669815
182871,0.13902992
182878,0.041080303
182880,0.10901114
182885,0.019269943
182893,0.06300296
182894,0.096594386
182895,0.044728298
182901,0.17582616
182907,0.11510296
182921,0.11837151
182952,0.061991263
182964,0.15378506
182966,0.19225861
182980,0.050330658
182985,0.2138245
182989,0.10945595
182994,0.047167428
183035,0.20217168
183037,0.12803453
183042,0.093851216
183049,0.029530378
183050,0.06215385
183051,0.07911694
183062,0.040529944
183063,0.04917427
183064,0.02575336
183076,0.06693462
183078,0.194345
183086,0.041982513
183089,0.16315632
183091,0.050451223
183097,0.028969971
183104,0.03839411
183118,0.19911778
183119,0.1463657
183134,0.03401436
183142,0.106926806
183157,0.025003245
183162,0.043350548
183180,0.046751812
183193,0.17568702
183213,0.02950345
183216,0.15140961
183223,0.026419804
183226,0.13241829
183264,0.06402167
183273,0.08914331
183278,0.029243305
183282,0.045268547
183283,0.14511493
183286,0.08966413
183288,0.060698595
183299,0.13433628
183310,0.019148776
183315,0.052411657
183332,0.02674315
183336,0.11637823
183341,0.025531683
183342,0.030440511
183345,0.026286742
183347,0.034840588
183360,0.08005503
183362,0.032690596
183370,0.021835247
183379,0.022335332
183386,0.16529512
183410,0.19022298
183417,0.025078459
183419,0.021776741
183421,0.2259094
183425,0.14391643
183427,0.076498754
183433,0.18182948
183434,0.1959297
183438,0.057404302
183439,0.018845627
183440,0.15819263
183450,0.10720887
183451,0.21444504
183453,0.01634216
183454,0.047679264
183455,0.09996672
183457,0.025478844
183463,0.07566232
183475,0.035041347
183478,0.16935822
183480,0.043868225
183490,0.033764817
183494,0.04732431
183503,0.10664212
183512,0.14673677
183517,0.13317956
183530,0.063666664
183532,0.029912323
183533,0.029617224
183536,0.027332153
183545,0.060940295
183549,0.048286535
183550,0.05852916
183551,0.097601295
183555,0.08225825
183560,0.06451958
183585,0.028835641
183591,0.032519467
183592,0.027721833
183603,0.133757
183610,0.035315905
183628,0.20135134
183644,0.10243893
183646,0.22708768
183649,0.036889605
183656,0.20351219
183658,0.2125339
183688,0.031912737
183690,0.04647898
183691,0.07082168
183697,0.14636117
183709,0.0748739
183711,0.112417385
183714,0.24179485
183725,0.053129457
183736,0.038302183
183742,0.013483553
183772,0.1379622
183776,0.051788747
183787,0.06357422
183792,0.12985508
183793,0.11457243
183799,0.13345769
183816,0.046194233
183818,0.20996566
183832,0.037353378
183836,0.03587499
183839,0.06308381
183840,0.07846665
183855,0.029695917
183857,0.11098775
183863,0.14822842
183866,0.0603426
183876,0.096545614
183878,0.17108013
183897,0.023944248
183902,0.07845446
183915,0.024138698
183925,0.20023473
183936,0.09742475
183939,0.04838456
183951,0.038342793
183956,0.056981564
183957,0.03430824
183974,0.052338824
183982,0.034940496
183994,0.035592325
184008,0.025334662
184013,0.14330563
184016,0.040304493
184019,0.03208577
184024,0.03436936
184025,0.061685827
184038,0.03147352
184045,0.06635375
184056,0.0165925
184060,0.084824845
184071,0.049427744
184073,0.05859809
184074,0.33357543
184077,0.041582
184105,0.091057494
184106,0.073387384
184133,0.047928337
184154,0.23857932
184163,0.038719054
184165,0.2569471
184193,0.1275144
184194,0.049783666
184195,0.027415304
184202,0.13757212
184226,0.301646
184230,0.04802962
184231,0.17263408
184234,0.06759216
184238,0.027372172
184248,0.027615977
184257,0.019754725
184268,0.0556358
184282,0.045208048
184291,0.05088254
184294,0.024860304
184295,0.251701
184304,0.03745371
184309,0.09291916
184318,0.079527125
184325,0.04234386
184329,0.047573492
184330,0.024680272
184333,0.13680442
184337,0.021159112
184338,0.11217152
184340,0.044011846
184341,0.10011939
184347,0.046900645
184354,0.020814614
184355,0.027878895
184372,0.03721235
184384,0.061128326
184385,0.030474914
184386,0.026653683
184389,0.067257434
184401,0.025109313
184405,0.13625155
184431,0.13937086
184450,0.020369671
184453,0.40353438
184470,0.041340653
184471,0.024374362
184486,0.07967576
184488,0.042347115
184489,0.08273357
184497,0.061504476
184508,0.07756549
184509,0.04329225
184516,0.093044184
184525,0.07714548
184526,0.12595245
184531,0.05003247
184557,0.059484217
184576,0.052918475
184589,0.046951015
184605,0.018753598
184613,0.20504329
184630,0.026081413
184635,0.058110755
184636,0.015117829
184643,0.037657347
184645,0.03588228
184653,0.20179904
184655,0.110738784
184656,0.036422275
184660,0.055080734
184716,0.14947103
184736,0.02558837
184758,0.096642084
184767,0.23258838
184770,0.04946358
184773,0.031043936
184776,0.13460632
184792,0.070938036
184812,0.036132976
184820,0.12153164
184829,0.046677183
184831,0.060197808
184832,0.018123733
184834,0.042067315
184847,0.032450955
184848,0.041345835
184858,0.03510745
184866,0.023239464
184869,0.049167924
184870,0.05795606
184873,0.018767836
184874,0.037826933
184876,0.07771011
184879,0.08969076
184880,0.04524817
184885,0.03647207
184896,0.043549087
184916,0.15354079
184918,0.066801414
184919,0.11416202
184921,0.07935878
184936,0.040195048
184944,0.18594885
184956,0.1755424
184963,0.042930212
184964,0.023736427
184965,0.0978829
184972,0.076167755
184977,0.048909556
184982,0.06610277
184988,0.18341853
184992,0.07365086
184994,0.030259352
184998,0.20632434
185017,0.019130848
185024,0.026387637
185032,0.044178892
185037,0.07033766
185040,0.02248917
185043,0.06450681
185048,0.111646846
185059,0.042661957
185076,0.074682474
185083,0.0436183
185090,0.048454333
185099,0.030674916
185101,0.042984787
185106,0.050119806
185121,0.24210458
185125,0.10180492
185126,0.21360728
185127,0.07672272
185153,0.06698242
185167,0.17420551
185171,0.11356748
185178,0.09789696
185180,0.103680946
185181,0.0680649
185183,0.11100832
185186,0.19924036
185187,0.040459964
185188,0.028518656
185189,0.018495247
185194,0.16574083
185207,0.06259569
185209,0.16390823
185210,0.053941246
185212,0.02973208
185220,0.06359385
185221,0.045664795
185230,0.0771335
185231,0.08780692
185245,0.026339859
185249,0.1416151
185262,0.07102184
185285,0.20356438
185286,0.073859684
185288,0.036792636
185296,0.057703488
185298,0.13765031
185299,0.018497458
185308,0.03336197
185311,0.039623838
185313,0.07106643
185314,0.095237136
185332,0.19894983
185337,0.04138068
185338,0.036092225
185339,0.110107854
185341,0.09699791
185342,0.08606969
185344,0.080944054
185349,0.14592968
185362,0.05921417
185363,0.0697594
185394,0.042683475
185410,0.1052882
185418,0.0732012
185423,0.12593694
185428,0.07364175
185442,0.14740227
185447,0.026834747
185450,0.03591819
185454,0.018759763
185475,0.15504414
